"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.71402388442511e-269,1.2829494270029,1,1,3.63355923259278e-265,"0","MALAT1"
6.77485202290762e-262,1.35008202164046,0.961,0.909,1.43620088033619e-257,"0","GBP4"
1.07954399601129e-234,2.01035278134885,0.897,0.51,2.28852531714432e-230,"0","CXCL11"
1.01708405307637e-216,1.65472032729313,0.884,0.594,2.15611648411661e-212,"0","ETS2"
3.65448033437343e-212,1.34282552807392,0.936,0.639,7.74713286083823e-208,"0","IFITM3"
3.98918219402354e-196,2.15289271852014,0.815,0.471,8.45666733311051e-192,"0","SOX4"
5.74955791982644e-183,0.675128148137365,0.988,0.99,1.21884878342401e-178,"0","EEF1A1"
2.22660771518128e-182,2.37000004225583,0.728,0.381,4.72018569541279e-178,"0","AC244502.1"
1.47187856723563e-174,0.695827768265222,0.975,0.977,3.1202353746828e-170,"0","RPS9"
3.06718087685048e-160,1.31944941486456,0.884,0.684,6.50211674083534e-156,"0","ETV6"
3.43786181054676e-153,1.32426618567554,0.965,0.914,7.28792325217808e-149,"0","SAT1"
1.70910719385179e-151,1.16758812840408,0.936,0.844,3.62313634024641e-147,"0","GBP5"
5.29326996931536e-150,2.04869790323799,0.645,0.327,1.12212030079516e-145,"0","TFPI"
8.63611682054013e-147,1.87448718402255,0.828,0.511,1.8307704047863e-142,"0","CXCL10"
1.0625195240821e-144,1.02676100637644,0.952,0.901,2.25243513910165e-140,"0","PARP14"
7.85469632508677e-142,1.62565576213509,0.757,0.467,1.66511707395514e-137,"0","PTGIR"
4.14127439824676e-141,2.03795757856944,0.656,0.363,8.77908759684331e-137,"0","IGSF10"
3.36679079290081e-139,0.962053322054147,0.971,0.86,7.13725980187043e-135,"0","HLA-DRA"
6.25635958969587e-130,0.610882063868412,0.975,0.976,1.32628566941963e-125,"0","RPS3A"
7.33667655824029e-123,1.21389721686888,0.808,0.523,1.55530206358136e-118,"0","TMEM120A"
2.00326995242941e-121,1.35934632808945,0.874,0.768,4.24673197215511e-117,"0","RGS1"
1.04700421951159e-119,1.70522042805994,0.683,0.402,2.21954424494262e-115,"0","MEF2C"
2.84429064707357e-119,1.11895051733498,0.986,0.979,6.02961174273125e-115,"0","FTH1"
1.61704793356087e-118,0.442392867168749,0.989,0.991,3.42797991435568e-114,"0","TPT1"
2.09774402431761e-118,0.952121861852306,0.939,0.888,4.44700755715091e-114,"0","GBP1"
6.92259148081137e-116,2.15560277303273,0.619,0.333,1.4675201680172e-111,"0","IFIT2"
3.76283837200059e-114,1.04434762974779,0.887,0.771,7.97684106480404e-110,"0","IFI44L"
9.08688982474702e-114,1.6050505598151,0.701,0.442,1.92632977394812e-109,"0","RNF130"
1.45805057279591e-112,0.73306407799301,0.975,0.967,3.09092140927004e-108,"0","CD74"
1.44603310400844e-109,2.10407121524921,0.587,0.329,3.06544557718749e-105,"0","AF117829.1"
2.60507161695249e-109,0.701252367215148,0.968,0.963,5.52249132077759e-105,"0","STAT1"
3.23076142125436e-109,2.11373303827528,0.592,0.337,6.84889113691712e-105,"0","NEXN"
7.78060967512581e-109,1.61499889634343,0.827,0.674,1.64941144502992e-104,"0","IFIT3"
1.07167068656809e-108,1.71708870352995,0.645,0.39,2.2718346884557e-104,"0","MED12L"
7.89432436099294e-108,1.08269418797678,0.863,0.711,1.67351782128689e-103,"0","IRF2BP2"
1.69135691427132e-107,1.10374682565036,0.897,0.845,3.58550752256377e-103,"0","GAS5"
5.06594686973595e-107,0.883199228733858,0.938,0.925,1.07393007691532e-102,"0","IRF1"
1.7117903537297e-106,2.58215814396976,0.446,0.191,3.6288243708716e-102,"0","LINC02573"
2.81083484750561e-106,0.913034289983675,0.908,0.775,5.95868879322713e-102,"0","GYPC"
6.72999282048187e-105,0.882585760651517,0.934,0.886,1.42669117801395e-100,"0","SNHG29"
1.66486727811975e-102,0.856839689006374,0.922,0.749,3.52935214288605e-98,"0","HLA-DRB5"
1.71613448570093e-101,1.00937731315108,0.874,0.825,3.63803349623739e-97,"0","FAM107B"
9.26636759168216e-101,1.31680946806828,0.757,0.542,1.9643772657607e-96,"0","NRIP1"
1.70406194477679e-99,0.648145937004848,0.913,0.674,3.61244091673232e-95,"0","CXCL8"
5.35288928294976e-99,1.54162994550409,0.652,0.415,1.13475899909252e-94,"0","HHEX"
1.64663346497058e-97,1.08204475042611,0.898,0.775,3.49069828239114e-93,"0","ANKRD28"
3.33531043491195e-96,0.553910485743437,0.982,0.975,7.07052459096984e-92,"0","RPL3"
4.01511366239444e-96,0.932877610832703,0.918,0.892,8.51163945290998e-92,"0","VMP1"
8.79912124327221e-95,1.74266680567362,0.618,0.393,1.86532571236128e-90,"0","RIPK2"
9.94484929826399e-95,0.837251458631085,0.927,0.815,2.10820860273898e-90,"0","MYCBP2"
1.17262041444114e-93,0.859797954346621,0.88,0.852,2.48583801657378e-89,"0","NOP53"
3.05981992503008e-93,1.50531622946805,0.682,0.475,6.48651225907127e-89,"0","MIR181A1HG"
4.0424003697791e-93,0.440676178737383,0.983,0.981,8.56948454389472e-89,"0","RPS12"
6.57806674066036e-91,0.48122048520525,0.955,0.968,1.39448436835259e-86,"0","H3F3A"
1.17495332090103e-85,0.967403726455822,0.823,0.716,2.49078354497809e-81,"0","HAPLN3"
2.61261598771682e-85,0.843343870852628,0.877,0.69,5.53848463236088e-81,"0","PTMS"
2.89705517254826e-85,0.9275999378013,0.841,0.685,6.14146726028506e-81,"0","HLA-DMA"
4.00345152004198e-84,0.871244456154293,0.878,0.773,8.48691687733699e-80,"0","HLA-DQB1"
6.74125942600315e-84,1.08261272394996,0.77,0.618,1.42907958571841e-79,"0","FOXP1"
8.77251322309616e-84,1.56301908979388,0.608,0.383,1.85968507816416e-79,"0","EGFL7"
5.07115873887135e-83,1.19243521652528,0.747,0.629,1.07503494105334e-78,"0","LYSMD2"
5.13317016977664e-83,0.451918410193418,0.967,0.974,1.08818074429095e-78,"0","RPL34"
2.22138388905799e-81,0.829855998382179,0.876,0.683,4.70911170641403e-77,"0","MIR155HG"
9.42165912016963e-81,0.830266781900428,0.854,0.587,1.99729751688476e-76,"0","SPINT2"
6.5322077817997e-80,0.704607719425277,0.915,0.894,1.38476272766372e-75,"0","CD47"
7.24327273883838e-80,1.53403501341856,0.614,0.431,1.53550138790635e-75,"0","SSBP2"
1.69160397298614e-78,0.429981566775821,0.977,0.978,3.58603126233333e-74,"0","RPS3"
9.87067212463886e-78,0.544852702871151,0.933,0.956,2.09248378370219e-73,"0","SRSF5"
3.64238412695734e-77,1.26133605114704,0.727,0.638,7.72149011073687e-73,"0","NBN"
1.95944222203519e-74,0.977858440477969,0.782,0.532,4.1538215664924e-70,"0","INHBA"
1.57001715844815e-73,0.95862108420839,0.802,0.689,3.32827937419423e-69,"0","MAX"
3.80030572576309e-73,0.746978299394196,0.899,0.808,8.05626810804518e-69,"0","HLA-DPB1"
1.24604335749764e-70,0.973089050918106,0.816,0.748,2.64148731355924e-66,"0","IFIH1"
1.27291700798267e-70,0.341058385480633,0.985,0.979,2.69845676522246e-66,"0","RPS27A"
3.17279820192409e-69,0.755687642484181,0.821,0.571,6.72601490825889e-65,"0","CD40"
4.55358251234385e-68,0.832778654035458,0.826,0.721,9.65313956791774e-64,"0","SNHG5"
4.57871025887029e-68,0.432570280756893,0.971,0.972,9.70640787777913e-64,"0","RPS4X"
7.94536821171243e-68,1.5604023731871,0.58,0.39,1.68433860720092e-63,"0","SLC44A1"
1.90494347133586e-67,1.55721431577681,0.586,0.417,4.03828966488489e-63,"0","RASGRP3"
2.82832326263375e-67,0.615419617472842,0.945,0.854,5.99576248445729e-63,"0","TUBA1A"
2.68453377873179e-66,1.21817342701541,0.676,0.549,5.69094315753351e-62,"0","ARID5A"
2.95589712180306e-66,1.17171206502282,0.665,0.459,6.2662063085103e-62,"0","MGLL"
8.04441783310268e-65,1.00313368873453,0.709,0.524,1.70533613643944e-60,"0","PSTPIP2"
1.9426203071025e-64,1.28004727906904,0.629,0.45,4.1181607890266e-60,"0","CIITA"
3.37629050444224e-63,1.56254513161689,0.57,0.406,7.15739824036709e-59,"0","CALHM6"
4.56944577094504e-63,2.28352559271022,0.348,0.164,9.68676808982638e-59,"0","ERG"
5.63951444393033e-63,0.854933110243631,0.873,0.772,1.19552066696879e-58,"0","FOS"
1.75144257584829e-61,0.369629584260118,0.959,0.968,3.71288311654079e-57,"0","RPL9"
2.80898816770639e-61,1.20826840962208,0.682,0.547,5.95477401672077e-57,"0","ZEB2"
7.82236935887351e-61,1.17960086791616,0.683,0.573,1.6582640803876e-56,"0","SMIM3"
1.50874142023236e-60,0.650404919606863,0.915,0.9,3.19838093675058e-56,"0","PNISR"
2.3071855931963e-60,0.624821933437223,0.93,0.9,4.89100273901685e-56,"0","HLA-DPA1"
2.36151454656001e-60,1.61721948360239,0.512,0.332,5.00617468725256e-56,"0","MECOM"
5.2982884175624e-60,0.547133908842045,0.944,0.878,1.12318416163905e-55,"0","HLA-DRB1"
2.00989803159544e-59,1.18198683435674,0.674,0.57,4.26078283717917e-55,"0","SPTLC2"
1.07341752377004e-58,0.898132552405822,0.757,0.674,2.2755378086401e-54,"0","LGALS9"
1.22638132546054e-58,0.859973737735746,0.729,0.503,2.5998057718438e-54,"0","PRSS57"
1.86467851668736e-58,1.84031161703305,0.436,0.257,3.95293198752553e-54,"0","SERPING1"
2.12942976031961e-58,0.933999930391534,0.755,0.616,4.51417814890154e-54,"0","RUNX1"
2.47841374907405e-58,0.301226198003334,0.979,0.981,5.25398930666208e-54,"0","RPL11"
7.0030722878727e-58,0.763746133366406,0.892,0.85,1.48458129430613e-53,"0","XBP1"
3.52821568028307e-57,0.468543835310163,0.945,0.946,7.47946442063208e-53,"0","MSN"
4.76974408588299e-57,0.659939500539466,0.893,0.889,1.01113804876633e-52,"0","SNHG6"
6.40646625328073e-57,0.874406497559007,0.733,0.547,1.35810678103298e-52,"0","PDLIM1"
1.42670560119895e-56,0.402817473451934,0.94,0.952,3.02447320398166e-52,"0","PFDN5"
1.07647062620836e-55,1.88374870132345,0.375,0.197,2.2820100804991e-51,"0","BCL2L14"
1.57378218571137e-55,1.48776502219421,0.524,0.356,3.33626085548954e-51,"0","GFOD1"
2.85864113090572e-55,0.631788629728513,0.906,0.882,6.06003333340704e-51,"0","SERPINB1"
1.81831228050498e-54,1.89370295736481,0.425,0.254,3.85464020344251e-50,"0","SESN3"
2.94639205060636e-54,0.632210172038124,0.873,0.863,6.24605650808042e-50,"0","N4BP2L2"
3.26239370386728e-54,0.782962743133612,0.862,0.834,6.91594841282825e-50,"0","GBP2"
2.81948599173149e-53,0.900381097212087,0.794,0.676,5.97702835387158e-49,"0","NCOA7"
1.37826681212539e-52,1.09910027981339,0.596,0.405,2.92178781502462e-48,"0","KYNU"
1.02252707309433e-51,1.18340353106752,0.651,0.541,2.16765514225268e-47,"0","ATP6V0A2"
1.05791150892247e-50,0.298645998974576,0.981,0.978,2.24266660776475e-46,"0","RPS24"
1.13615624099922e-50,0.588689779807659,0.902,0.818,2.40853761529424e-46,"0","HLA-DQA1"
1.44920533527208e-50,0.932764086979166,0.762,0.684,3.07217039024329e-46,"0","SNHG8"
1.64737964569966e-50,1.0787286531774,0.628,0.499,3.49228011091871e-46,"0","CPPED1"
4.08906649886936e-50,1.46180420814559,0.502,0.358,8.66841207095316e-46,"0","DDAH2"
6.91054931210075e-50,2.13948445361656,0.34,0.176,1.46496734867224e-45,"0","AC009318.1"
8.37659789068702e-49,1.92903290319983,0.431,0.275,1.77575498684674e-44,"0","TCF4"
8.96459400753197e-49,0.585171755221113,0.956,0.95,1.9004042836567e-44,"0","TNFSF10"
9.01646262445508e-48,0.709928509502213,0.796,0.759,1.91139991175823e-43,"0","TRIM22"
4.93661209966644e-47,0.796640568499026,0.767,0.677,1.04651239900829e-42,"0","GNA15"
2.03193185123243e-46,0.638953034208061,0.857,0.854,4.30749233142764e-42,"0","PLSCR1"
2.07778559710607e-46,1.158046578992,0.601,0.5,4.40469768730516e-42,"0","TFDP2"
5.55216193267699e-46,1.54131820629534,0.435,0.274,1.17700280810819e-41,"0","LAG3"
5.60161927793084e-46,0.688999615476227,0.678,0.478,1.18748727072856e-41,"0","GATA2"
8.02694797997661e-46,0.540369983069714,0.896,0.901,1.70163270227524e-41,"0","CFLAR"
3.60075040025494e-45,0.772248511366595,0.926,0.902,7.63323077350045e-41,"0","ZFAS1"
3.20686414199976e-44,0.87453097011047,0.709,0.636,6.79823129462529e-40,"0","MBOAT7"
5.56305983203728e-44,1.38096397225499,0.467,0.311,1.17931305379358e-39,"0","NFE2"
6.33216760065607e-44,2.47691760328865,0.329,0.185,1.34235620966308e-39,"0","LRRC28"
8.29406814664126e-44,1.76151934476504,0.419,0.272,1.75825950640648e-39,"0","IGHM"
1.61947100884387e-43,1.27696726705619,0.548,0.426,3.43311659164811e-39,"0","RNF11"
1.70910241829884e-43,1.44411371027177,0.503,0.357,3.62312621655171e-39,"0","GUCY1A1"
2.38952305717876e-43,0.524850497552071,0.897,0.872,5.06554992891325e-39,"0","TAGLN2"
2.90981233725701e-43,0.29330438548966,0.979,0.98,6.16851117375113e-39,"0","RPS23"
3.2924301402167e-43,1.58918012775122,0.544,0.453,6.97962265424537e-39,"0","PRKACB"
3.41179452409554e-43,0.811833251668397,0.85,0.837,7.23266321163014e-39,"0","H1FX"
4.83978430045488e-43,1.45232135608872,0.439,0.291,1.02598587385343e-38,"0","PECAM1"
6.13705458017383e-43,0.802022950142801,0.677,0.515,1.30099420045105e-38,"0","RAB13"
1.23418252608433e-42,1.01593210644661,0.672,0.592,2.61634353704618e-38,"0","FTX"
1.38423898525272e-42,0.615799920302567,0.861,0.717,2.93444822483724e-38,"0","SOD2"
2.42370777674908e-42,1.01493788720231,0.725,0.665,5.13801811593038e-38,"0","PMAIP1"
4.40664006935572e-42,0.361102895765015,0.939,0.956,9.3416362830272e-38,"0","UBB"
7.70604933355162e-42,1.03147921368005,0.66,0.598,1.63360539821961e-37,"0","LRBA"
1.2018336821952e-41,1.88141036088172,0.464,0.326,2.5477672228856e-37,"0","TSC22D1"
1.86886524452585e-41,0.699130839571031,0.836,0.832,3.96180743187034e-37,"0","IRF7"
4.19070974234434e-41,0.590653223912081,0.871,0.889,8.88388558279578e-37,"0","EIF2AK2"
9.10155084075671e-41,1.47820273847333,0.453,0.317,1.92943776273201e-36,"0","FAM30A"
1.06136263816793e-40,1.41145854716023,0.513,0.38,2.24998265665219e-36,"0","ANPEP"
2.10165934072199e-40,0.416391935269733,0.927,0.951,4.45530763639654e-36,"0","EEF1D"
2.68118077984947e-40,1.15098595931541,0.535,0.381,5.68383513520288e-36,"0","CXCL2"
4.30331580105643e-39,0.630061529637429,0.854,0.844,9.12259916665952e-35,"0","STAT3"
4.57655744386286e-39,0.386863211360502,0.963,0.949,9.70184412524489e-35,"0","NFKBIA"
1.47241797475913e-38,1.5466767391879,0.479,0.367,3.12137886469188e-34,"0","HIST2H2AA4"
3.77349762839756e-38,0.531669921065227,0.994,0.998,7.99943762243999e-34,"0","MT-ND2"
2.56322867062048e-37,0.392836569792915,0.963,0.971,5.43378845884835e-33,"0","JUND"
3.06503775214803e-37,1.73038103548265,0.366,0.225,6.49757353077861e-33,"0","IKZF2"
3.00325614502329e-36,2.05259924745121,0.255,0.125,6.36660270183487e-32,"0","KIAA1217"
1.22969126135163e-35,0.964177078448244,0.564,0.426,2.60682250493933e-31,"0","CXXC5"
2.24941057499098e-35,0.775538999930689,0.752,0.747,4.76852547792339e-31,"0","ITGA4"
2.4726725639501e-35,0.505540770646167,0.906,0.893,5.24181856831781e-31,"0","CD82"
7.32891910991695e-35,1.64836602373482,0.386,0.262,1.5536575621113e-30,"0","JUP"
9.64199613010859e-35,0.736003017387777,0.761,0.769,2.04400675962172e-30,"0","WASF2"
1.05761096460239e-34,1.50933990492652,0.433,0.293,2.24202948386061e-30,"0","BCL11A"
2.31382075471522e-34,0.707429470869483,0.712,0.681,4.9050686179208e-30,"0","LAPTM4A"
2.96032621440872e-34,0.413608908099038,0.934,0.932,6.27559554192505e-30,"0","ISG20"
4.07160983338883e-34,1.21335366332283,0.535,0.45,8.63140568580098e-30,"0","SLC39A8"
4.56530729193039e-34,0.305024234903062,0.954,0.959,9.67799492816323e-30,"0","RPL22"
4.90960659821124e-34,0.626125154957131,0.761,0.712,1.0407875027548e-29,"0","NFE2L2"
8.91960479954952e-34,0.899564146774475,0.641,0.589,1.8908670214565e-29,"0","ZNRF1"
9.50948251627074e-34,0.264181221821246,0.975,0.973,2.01591519862423e-29,"0","RPL26"
1.97018454517751e-33,0.448184372868698,0.9,0.909,4.17659421732181e-29,"0","XAF1"
8.08063476545957e-33,2.11672736050598,0.227,0.109,1.71301376392977e-28,"0","IGFBP7"
9.64969222411105e-33,1.03504337572901,0.563,0.468,2.0456382545893e-28,"0","MPP1"
1.66294186492234e-32,0.291656621281932,0.958,0.961,3.52527045944886e-28,"0","RPL36A"
3.2140826109014e-32,0.665804790563436,0.672,0.566,6.81353372684988e-28,"0","PPFIBP1"
4.39528537609224e-32,0.801145192536241,0.728,0.692,9.31756546877793e-28,"0","ADGRE5"
5.20831488277653e-32,0.701653862697256,0.607,0.47,1.1041106719998e-27,"0","CPXM1"
6.68300878179166e-32,0.743307689532582,0.674,0.629,1.41673103165201e-27,"0","SERPINB6"
7.5700715494749e-32,1.29603179542801,0.49,0.385,1.60477946777318e-27,"0","ATF3"
1.00495216978176e-31,1.28426678370978,0.49,0.407,2.13039810472036e-27,"0","ELK3"
1.26241455670593e-31,1.16259388896811,0.457,0.331,2.67619261876089e-27,"0","FXYD6"
2.32047315354109e-31,0.484257690288381,0.853,0.86,4.91917103819176e-27,"0","EPSTI1"
6.39623500136148e-31,0.979996011868535,0.603,0.547,1.35593785793862e-26,"0","MED13L"
7.33209544026841e-31,2.32630389588441,0.208,0.098,1.5543309123825e-26,"0","CASC15"
8.72727681882853e-31,1.13112634849477,0.622,0.556,1.85009541282346e-26,"0","ZFP36"
1.00393146070211e-30,0.514524549289182,0.813,0.834,2.12823430354239e-26,"0","GABARAPL2"
1.11000422127557e-30,0.669337707511984,0.746,0.708,2.35309794868208e-26,"0","AMD1"
1.5086366583282e-30,0.744918435797143,0.614,0.516,3.19815885198995e-26,"0","GLUL"
3.79268039014005e-30,1.26755555556268,0.467,0.36,8.04010315905789e-26,"0","DPEP3"
4.21302792259802e-30,2.0590927475385,0.221,0.107,8.93119789311553e-26,"0","MIR3681HG"
6.61858222327805e-30,1.28415106092439,0.482,0.399,1.40307324551271e-25,"0","NSUN6"
9.77672812042402e-30,1.04789959647975,0.504,0.407,2.07256859424869e-25,"0","TCEAL4"
2.63269300012227e-29,0.290607127758564,0.939,0.96,5.58104589095919e-25,"0","RPS20"
3.7742592093889e-29,1.02949363987471,0.578,0.536,8.00105209798354e-25,"0","GABPB1-IT1"
5.09450614612124e-29,0.3496822521582,0.93,0.914,1.07998435791624e-24,"0","GSTP1"
5.15158600107833e-29,0.949459535525646,0.594,0.539,1.0920847163686e-24,"0","PDE7A"
8.44469175206138e-29,0.242809638419939,0.966,0.973,1.79019020451949e-24,"0","RPL30"
1.00686953775296e-28,0.645289260963281,0.693,0.623,2.1344627330825e-24,"0","SPART"
1.07975062744451e-28,0.746647957600577,0.715,0.698,2.28896335511961e-24,"0","SLC38A2"
1.19668409814603e-28,0.283109105093925,0.961,0.967,2.53685061965976e-24,"0","RPL5"
3.30254722259532e-28,1.20517832956323,0.494,0.397,7.00106985717981e-24,"0","H1F0"
4.54799963081705e-28,0.222437914653818,0.962,0.973,9.64130441736906e-24,"0","RPL21"
5.34733221530193e-28,0.341511470703618,0.984,0.991,1.13358095632186e-23,"0","H3F3B"
5.81083382748897e-28,0.766379281115054,0.607,0.469,1.23183866308939e-23,"0","CXCL9"
9.33727755205528e-28,0.252080423215517,0.985,0.985,1.9794094682602e-23,"0","RPL13"
9.58358328344747e-28,1.29332290284682,0.426,0.326,2.03162382025803e-23,"0","LMO2"
9.94945992817681e-28,0.726390004726834,0.571,0.444,2.1091860101742e-23,"0","LYL1"
1.46628012264581e-27,1.11605471890384,0.529,0.472,3.10836723199686e-23,"0","ATP2C1"
1.88422309808964e-27,2.23586325200801,0.202,0.099,3.99436454564024e-23,"0","LINC00173"
2.44614180145996e-27,0.587512019247066,0.761,0.748,5.18557600491497e-23,"0","PLEKHO1"
2.46507435503563e-27,1.7109661244629,0.3,0.187,5.22571112524003e-23,"0","MDK"
3.05091743837358e-27,1.080976527241,0.477,0.362,6.46763987760814e-23,"0","CD34"
3.13498618182775e-27,1.78649876097821,0.312,0.202,6.64585720685665e-23,"0","HIST2H2BE"
4.4975789657884e-27,1.18805370657966,0.479,0.385,9.53441764957484e-23,"0","PHACTR1"
1.14266283352763e-26,0.711844566437372,0.736,0.743,2.42233094079523e-22,"0","TAF1D"
2.121043005885e-26,1.05058240408446,0.521,0.427,4.49639906817562e-22,"0","MYB"
3.04352605158946e-26,1.08109967356136,0.533,0.486,6.45197087676449e-22,"0","RNF168"
3.46838164210303e-26,1.02861213340348,0.529,0.468,7.35262224309421e-22,"0","ERAP2"
3.82033363253746e-26,0.495925966306098,0.827,0.852,8.09872526761617e-22,"0","DYNLT1"
7.82431793211203e-26,1.20608829598209,0.474,0.404,1.65867715842843e-21,"0","EPS15L1"
9.21826048375934e-26,1.22917961415236,0.608,0.58,1.95417903995214e-21,"0","HIST1H1C"
1.99740125181806e-25,0.951560364229716,0.585,0.547,4.23429091372911e-21,"0","RYBP"
2.0496069587484e-25,0.766949834236396,0.61,0.585,4.34496179185074e-21,"0","EPS15"
2.41495149837044e-25,0.958020821786699,0.542,0.476,5.11945568139549e-21,"0","FAM117A"
3.73230201251735e-25,0.216986413639807,0.969,0.973,7.91210703633553e-21,"0","RPL15"
5.72520052734004e-25,2.14209160746596,0.197,0.1,1.21368525979082e-20,"0","AP000787.1"
7.8533092913594e-25,0.230460694921293,0.973,0.973,1.66482303667528e-20,"0","RPL39"
8.80807221318595e-25,0.556845951007066,0.735,0.7,1.86722322847329e-20,"0","PNRC1"
1.30677697760939e-24,0.194600845236022,0.991,0.985,2.77023651483414e-20,"0","HLA-C"
1.83778864895063e-24,0.281371631771807,0.937,0.953,3.89592815691044e-20,"0","ITM2B"
2.54963677109055e-24,1.62960112595337,0.352,0.254,5.40497499103486e-20,"0","HACD1"
2.73063515984111e-24,0.761292981575568,0.704,0.692,5.78867347534717e-20,"0","ARID1B"
3.24364352717453e-24,1.53014619982888,0.303,0.196,6.87619991325728e-20,"0","MMRN1"
6.934787812374e-24,1.01513846602348,0.518,0.467,1.47010566834516e-19,"0","SLC66A2"
8.74441467765182e-24,1.27139814644765,0.382,0.279,1.85372846751541e-19,"0","CDCP1"
9.11121479221106e-24,0.231606855676725,0.96,0.964,1.93148642380082e-19,"0","RPS13"
1.3882741489658e-23,1.90059265978279,0.233,0.132,2.94300236839261e-19,"0","AJ009632.2"
1.42216122265517e-23,1.14567394246987,0.449,0.378,3.0148395759067e-19,"0","TRIM5"
1.66532608950315e-23,1.54055146492926,0.34,0.244,3.53032477713772e-19,"0","EBF4"
1.91708171915506e-23,0.290512107894355,0.939,0.951,4.06402153643682e-19,"0","EEF1G"
2.13428813983132e-23,1.40642531520369,0.365,0.27,4.52447742762841e-19,"0","TFEC"
2.46080455408022e-23,0.716247756706534,0.647,0.608,5.21665957419467e-19,"0","GRN"
3.59942261782251e-23,1.21391731806738,0.407,0.32,7.63041600752195e-19,"0","DAPK1"
3.87303320642071e-23,0.775119381429919,0.534,0.455,8.21044309429126e-19,"0","RAB34"
4.53581095043219e-23,1.10525585543007,0.454,0.367,9.61546563382119e-19,"0","KLHDC7B"
7.27020181995079e-23,0.311707873318029,0.918,0.912,1.54121008381137e-18,"0","TALDO1"
1.31963692946045e-22,0.386063603131734,0.782,0.722,2.7974983267632e-18,"0","NFKB1"
2.12417699190503e-22,0.792042348930077,0.628,0.579,4.50304280513947e-18,"0","SLC27A2"
2.61722237592223e-22,1.48076969740304,0.348,0.262,5.54824971471754e-18,"0","PKD2"
3.03475591710029e-22,0.217914830178491,0.966,0.977,6.43337906866089e-18,"0","RPS8"
4.5605039146783e-22,0.539379604044642,0.525,0.402,9.66781224872653e-18,"0","AKR1C3"
4.93238296244933e-22,1.90791288456384,0.208,0.115,1.04561586420963e-17,"0","TMOD2"
8.09303569084327e-22,0.500154910489782,0.786,0.828,1.71564263610186e-17,"0","SPN"
1.033847924363e-21,0.261995193631614,0.933,0.952,2.19165421485712e-17,"0","RNASEK"
1.29350885368656e-21,0.588099626546014,0.743,0.76,2.74210941893014e-17,"0","KMT2A"
2.06604426736493e-21,1.47413669921993,0.296,0.2,4.37980724238691e-17,"0","AC116407.2"
3.12444023553323e-21,0.220262182022777,0.969,0.974,6.62350085530689e-17,"0","RPL32"
3.14654262600797e-21,0.512256469605119,0.711,0.685,6.6703557128743e-17,"0","NPC2"
3.15866305353118e-21,0.182347917927215,0.986,0.987,6.69604980718076e-17,"0","RPL10"
4.0895945955364e-21,2.12598047537771,0.168,0.084,8.66953158307761e-17,"0","CDKN1C"
5.3388441543434e-21,1.00866542810043,0.537,0.502,1.13178157227926e-16,"0","LACTB"
9.39293064295033e-21,1.42953288559656,0.36,0.278,1.99120736699904e-16,"0","GCNT1"
1.01564611766208e-20,0.151961312055815,0.817,0.83,2.15306820483185e-16,"0","HIST1H4C"
1.23638086892612e-20,1.27638091697418,0.379,0.301,2.62100380403648e-16,"0","CASP10"
1.30206864811884e-20,0.543613400340049,0.776,0.771,2.76025532714714e-16,"0","WARS"
1.61945422823726e-20,0.743905949802416,0.626,0.639,3.43308101844016e-16,"0","LAMP2"
2.04142253822189e-20,1.28012106988613,0.387,0.315,4.32761163877658e-16,"0","RERE"
2.53895439552611e-20,0.73705274056856,0.609,0.594,5.38232942307581e-16,"0","ITGAE"
2.61339400468868e-20,0.390234596517454,0.883,0.917,5.54013395053953e-16,"0","TAP1"
3.01740576007031e-20,0.948903787665065,0.458,0.379,6.39659847077304e-16,"0","F11R"
3.14942344410059e-20,1.79141733172568,0.257,0.168,6.67646275914884e-16,"0","ZNF439"
3.17250965903791e-20,0.657116318944578,0.668,0.678,6.72540322619447e-16,"0","CD46"
5.65138771700195e-20,0.34635017045525,0.952,0.931,1.19803768212724e-15,"0","PRDX1"
6.4302069403801e-20,1.00578043319049,0.455,0.397,1.36313956929118e-15,"0","A1BG"
7.93980508368965e-20,1.95391161640031,0.192,0.106,1.68315927969137e-15,"0","CABLES1"
9.56525126608416e-20,2.15669635601542,0.165,0.084,2.02773761589718e-15,"0","AC044893.1"
1.48835690493043e-19,0.574458589241688,0.714,0.726,3.15516780276203e-15,"0","CHST11"
1.89640468352396e-19,1.16164695779507,0.449,0.398,4.02018828860245e-15,"0","PHACTR4"
2.1526409921033e-19,2.52730571125783,0.117,0.049,4.56338363915979e-15,"0","HTR1F"
2.63086579505823e-19,0.875188145187846,0.548,0.513,5.57717239894395e-15,"0","TLE4"
3.54602161463851e-19,1.3517511878042,0.38,0.299,7.51721122087217e-15,"0","ZFHX3"
3.79861114821759e-19,0.237658323993207,0.978,0.981,8.05267577310646e-15,"0","DDX5"
4.32652531112389e-19,2.07796717734232,0.113,0.047,9.17180100705154e-15,"0","TSLP"
5.57932526995246e-19,1.7962015579747,0.215,0.129,1.18276116397722e-14,"0","HIST1H2BD"
7.37051714776657e-19,0.174361396419782,0.975,0.974,1.56247593015504e-14,"0","RPL37A"
1.0192490006399e-18,1.15535492087973,0.394,0.311,2.16070595645652e-14,"0","ADGRE2"
1.18655696825442e-18,0.228730218656636,0.927,0.955,2.51538211700254e-14,"0","COX4I1"
